Station MAC,First time seen,Last time seen,Power,# packets,BSSID,Probed ESSIDs
5C:AA:FD:6D:10:D1,2016-02-27 06:52:53,2016-02-27 06:52:53,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
B0:34:95:48:38:54,2016-02-27 06:53:02,2016-02-27 06:53:02,-70,1,(not associated),
90:B6:86:4C:F9:DD,2016-02-27 06:53:02,2016-02-27 06:53:02,-68,1,EC:1A:59:3B:91:66,
F0:4F:7C:9F:C8:0D,2016-02-27 06:53:03,2016-02-27 06:53:07,-58,40,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:53:07,2016-02-27 06:53:11,-56,5,00:25:00:FF:94:73,
FC:C2:DE:C7:D8:32,2016-02-27 06:53:07,2016-02-27 06:53:07,-56,2,90:EF:68:05:51:D9,
00:20:00:84:16:F2,2016-02-27 06:53:09,2016-02-27 06:53:09,-64,3,(not associated),
6C:40:08:4F:6E:9B,2016-02-27 06:53:09,2016-02-27 06:53:09,-66,27,14:CC:20:C7:CE:FE,
90:18:7C:7A:FF:F7,2016-02-27 06:53:10,2016-02-27 06:53:10,-50,4,C0:3F:0E:09:75:A4,
40:B8:9A:5C:E1:03,2016-02-27 06:53:22,2016-02-27 06:53:22,-68,1,(not associated),
00:20:00:84:16:F2,2016-02-27 06:53:22,2016-02-27 06:53:22,-66,1,(not associated),
F0:4F:7C:9F:C8:0D,2016-02-27 06:53:17,2016-02-27 06:53:26,-58,70,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:53:17,2016-02-27 06:53:26,-54,7,00:25:00:FF:94:73,
5C:B9:01:56:D6:73,2016-02-27 06:53:19,2016-02-27 06:53:19,-1,1,14:CC:20:C7:CE:FE,
78:F8:82:D1:14:60,2016-02-27 06:53:37,2016-02-27 06:53:37,-70,1,40:4A:03:DE:C0:D3,
00:20:00:84:16:F2,2016-02-27 06:53:32,2016-02-27 06:53:35,-64,2,(not associated),hnetwork-2-guest
F0:4F:7C:9F:C8:0D,2016-02-27 06:53:32,2016-02-27 06:53:41,-62,70,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:53:33,2016-02-27 06:53:37,-54,3,00:25:00:FF:94:73,
1C:3E:84:77:17:93,2016-02-27 06:53:34,2016-02-27 06:53:34,-1,2,40:4A:03:DE:C0:D3,
6C:AD:F8:28:07:EA,2016-02-27 06:53:39,2016-02-27 06:53:39,-62,1,(not associated),64oz
5C:AA:FD:6D:10:D1,2016-02-27 06:53:40,2016-02-27 06:53:40,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
08:3D:88:02:7C:E6,2016-02-27 06:53:40,2016-02-27 06:53:40,-72,1,(not associated),iptime
9C:04:EB:AC:78:39,2016-02-27 06:53:51,2016-02-27 06:53:51,-70,1,(not associated),
90:B6:86:4C:F9:DD,2016-02-27 06:53:51,2016-02-27 06:53:51,-68,2,EC:1A:59:3B:91:66,
00:20:00:84:16:F2,2016-02-27 06:53:48,2016-02-27 06:53:48,-66,1,(not associated),
34:4D:F7:1C:28:C4,2016-02-27 06:53:52,2016-02-27 06:53:56,-66,9,8E:04:FF:ED:A9:41,
00:0E:58:E9:24:B5,2016-02-27 06:53:47,2016-02-27 06:53:47,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 06:53:48,2016-02-27 06:53:56,-58,85,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 06:53:51,2016-02-27 06:53:51,-58,1,10:86:8C:44:07:8E,
DE:16:1F:BC:9D:D2,2016-02-27 06:53:48,2016-02-27 06:53:56,-54,8,00:25:00:FF:94:73,
A0:B4:A5:72:A9:D4,2016-02-27 06:53:47,2016-02-27 06:53:47,-50,3,40:8B:07:23:86:B5,
20:A2:E4:C2:48:CE,2016-02-27 06:53:50,2016-02-27 06:53:50,-1,2,90:C7:92:32:E7:60,
04:54:53:0B:D6:AD,2016-02-27 06:53:53,2016-02-27 06:53:54,-68,3,A2:E4:CB:56:21:6C,
6C:AD:F8:28:07:EA,2016-02-27 06:53:55,2016-02-27 06:53:55,-1,6,C0:3F:0E:09:75:A4,
5C:AA:FD:46:39:DB,2016-02-27 06:54:05,2016-02-27 06:54:05,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
34:4D:F7:1C:28:C4,2016-02-27 06:54:07,2016-02-27 06:54:07,-64,2,8E:04:FF:ED:A9:41,
00:0E:58:E9:24:B5,2016-02-27 06:54:06,2016-02-27 06:54:06,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
00:20:00:84:16:F2,2016-02-27 06:54:02,2016-02-27 06:54:02,-60,3,(not associated),
F0:4F:7C:9F:C8:0D,2016-02-27 06:54:02,2016-02-27 06:54:11,-58,64,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:54:03,2016-02-27 06:54:11,-54,11,00:25:00:FF:94:73,
6C:AD:F8:1B:99:41,2016-02-27 06:54:03,2016-02-27 06:54:03,-48,2,(not associated),Roxie
F0:27:2D:68:20:AD,2016-02-27 06:54:05,2016-02-27 06:54:05,-1,5,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 06:54:05,2016-02-27 06:54:05,-1,4,90:C7:92:32:E7:60,
5C:AA:FD:6D:10:D1,2016-02-27 06:54:10,2016-02-27 06:54:10,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
90:B6:86:B1:A3:2B,2016-02-27 06:54:19,2016-02-27 06:54:19,-72,1,(not associated),
FC:FC:48:06:CD:E4,2016-02-27 06:54:21,2016-02-27 06:54:21,-62,7,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:54:18,2016-02-27 06:54:26,-56,8,00:25:00:FF:94:73,
90:18:7C:7A:FF:F7,2016-02-27 06:54:21,2016-02-27 06:54:27,-52,2,C0:3F:0E:09:75:A4,
84:78:8B:81:DC:C4,2016-02-27 06:54:17,2016-02-27 06:54:17,-50,18,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:54:21,2016-02-27 06:54:21,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
C0:CE:CD:2B:0A:37,2016-02-27 06:54:20,2016-02-27 06:54:20,-1,2,90:C7:92:32:E7:60,
F0:4F:7C:9F:C8:0D,2016-02-27 06:54:20,2016-02-27 06:54:26,-1,28,AA:66:7F:C5:EC:B0,
00:0E:58:E9:24:B5,2016-02-27 06:54:25,2016-02-27 06:54:25,-60,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
9C:04:EB:AC:78:39,2016-02-27 06:54:36,2016-02-27 06:54:36,-72,1,(not associated),
84:78:8B:81:DC:C4,2016-02-27 06:54:32,2016-02-27 06:54:32,-70,4,40:8B:07:23:86:B5,
34:4D:F7:1C:28:C4,2016-02-27 06:54:33,2016-02-27 06:54:33,-64,3,8E:04:FF:ED:A9:41,
FC:FC:48:06:CD:E4,2016-02-27 06:54:36,2016-02-27 06:54:36,-62,5,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:54:32,2016-02-27 06:54:41,-56,6,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 06:54:36,2016-02-27 06:54:36,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
F0:4F:7C:9F:C8:0D,2016-02-27 06:54:32,2016-02-27 06:54:41,-1,71,AA:66:7F:C5:EC:B0,
5C:B9:01:56:D6:73,2016-02-27 06:54:42,2016-02-27 06:54:36,-1,2,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 06:54:36,2016-02-27 06:54:36,-1,1,14:CC:20:C7:CE:FE,
00:0E:58:E9:24:B5,2016-02-27 06:54:40,2016-02-27 06:54:40,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
84:8E:0C:71:6B:19,2016-02-27 06:54:52,2016-02-27 06:54:56,-68,3,9C:34:26:25:AC:C6,
5C:AA:FD:46:39:DB,2016-02-27 06:54:47,2016-02-27 06:54:47,-62,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
FC:C2:DE:C7:D8:32,2016-02-27 06:54:52,2016-02-27 06:54:52,-62,1,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 06:54:50,2016-02-27 06:54:56,-58,52,AA:66:7F:C5:EC:B0,
D8:30:62:54:8A:0C,2016-02-27 06:54:48,2016-02-27 06:54:48,-56,1,90:EF:68:05:51:D9,
84:78:8B:81:DC:C4,2016-02-27 06:54:47,2016-02-27 06:54:55,-54,34,40:8B:07:23:86:B5,
A0:B4:A5:72:A9:D4,2016-02-27 06:54:47,2016-02-27 06:54:47,-48,1,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:54:48,2016-02-27 06:54:56,-56,5,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 06:54:51,2016-02-27 06:54:51,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
04:15:52:E7:A7:5B,2016-02-27 06:14:27,2016-02-27 06:14:28,-56,23,A0:A3:E2:21:6C:85,
DE:16:1F:BC:9D:D2,2016-02-27 06:14:27,2016-02-27 06:14:36,-56,9,00:25:00:FF:94:73,
6C:AD:F8:1B:99:41,2016-02-27 06:14:29,2016-02-27 06:14:35,-56,198,10:86:8C:44:07:8E,
D0:E1:40:9A:13:8E,2016-02-27 06:14:27,2016-02-27 06:14:35,-40,11,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D0,2016-02-27 06:14:30,2016-02-27 06:14:30,-38,2,14:CC:20:C7:CE:FE,
F0:4F:7C:9F:C8:0D,2016-02-27 06:14:30,2016-02-27 06:14:30,-1,14,AA:66:7F:C5:EC:B0,
6C:AD:F8:28:07:EA,2016-02-27 06:14:31,2016-02-27 06:14:35,-1,33,C0:3F:0E:09:75:A4,
84:8E:0C:71:6B:19,2016-02-27 06:55:02,2016-02-27 06:55:02,-70,1,(not associated),
5C:AA:FD:46:39:DA,2016-02-27 06:55:07,2016-02-27 06:55:07,-64,2,A0:A3:E2:21:6C:85,
DE:16:1F:BC:9D:D2,2016-02-27 06:55:03,2016-02-27 06:55:11,-56,6,00:25:00:FF:94:73,
A0:B4:A5:72:A9:D4,2016-02-27 06:55:06,2016-02-27 06:55:06,-48,1,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:55:06,2016-02-27 06:55:10,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
E8:AB:FA:50:2F:E4,2016-02-27 06:55:09,2016-02-27 06:55:09,-72,3,A2:E4:CB:56:21:6C,
04:54:53:0B:D6:AD,2016-02-27 06:55:09,2016-02-27 06:55:09,-66,1,A2:E4:CB:56:21:6C,
6C:AD:F8:28:07:EA,2016-02-27 06:55:10,2016-02-27 06:55:10,-60,2,C0:3F:0E:09:75:A4,
FC:FC:48:06:CD:E4,2016-02-27 06:55:10,2016-02-27 06:55:10,-1,2,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:55:11,2016-02-27 06:55:11,-58,42,AA:66:7F:C5:EC:B0,
00:0E:58:E9:24:B5,2016-02-27 06:55:17,2016-02-27 06:55:17,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
FC:FC:48:06:CD:E4,2016-02-27 06:55:18,2016-02-27 06:55:25,-62,155,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:55:21,2016-02-27 06:55:21,-58,3,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:55:18,2016-02-27 06:55:26,-54,12,00:25:00:FF:94:73,
84:78:8B:81:DC:C4,2016-02-27 06:55:21,2016-02-27 06:55:21,-54,2,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:55:17,2016-02-27 06:55:17,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
5C:B9:01:56:D6:73,2016-02-27 06:55:17,2016-02-27 06:55:17,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 06:55:17,2016-02-27 06:55:17,-1,1,14:CC:20:C7:CE:FE,
A0:39:F7:79:E5:3A,2016-02-27 06:55:23,2016-02-27 06:55:23,-54,1,(not associated),
B0:34:95:48:38:54,2016-02-27 06:55:25,2016-02-27 06:55:25,-68,1,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 06:55:37,2016-02-27 06:55:41,-64,2,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
34:4D:F7:1C:28:C4,2016-02-27 06:55:37,2016-02-27 06:55:37,-62,3,(not associated),
FC:FC:48:06:CD:E4,2016-02-27 06:55:32,2016-02-27 06:55:40,-62,97,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:55:36,2016-02-27 06:55:41,-58,42,AA:66:7F:C5:EC:B0,
D8:30:62:54:8A:0C,2016-02-27 06:55:37,2016-02-27 06:55:37,-58,1,90:EF:68:05:51:D9,
DE:16:1F:BC:9D:D2,2016-02-27 06:55:33,2016-02-27 06:55:37,-56,5,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:55:34,2016-02-27 06:55:34,-50,2,C0:3F:0E:09:75:A4,
A0:B4:A5:72:A9:D4,2016-02-27 06:55:36,2016-02-27 06:55:36,-50,2,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:55:32,2016-02-27 06:55:36,-38,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
00:20:00:84:16:F2,2016-02-27 06:55:48,2016-02-27 06:55:48,-68,1,(not associated),
FC:C2:DE:C7:D8:32,2016-02-27 06:55:48,2016-02-27 06:55:48,-64,4,90:EF:68:05:51:D9,
A4:B8:05:88:85:95,2016-02-27 06:55:48,2016-02-27 06:55:55,-62,6,94:44:52:F7:42:E7,
D8:30:62:54:8A:0C,2016-02-27 06:55:48,2016-02-27 06:55:48,-60,1,90:EF:68:05:51:D9,
90:B6:86:4C:F9:DD,2016-02-27 06:55:51,2016-02-27 06:55:51,-60,1,EC:1A:59:3B:91:66,
FC:FC:48:06:CD:E4,2016-02-27 06:55:48,2016-02-27 06:55:48,-58,1,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:55:52,2016-02-27 06:55:56,-58,57,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:55:48,2016-02-27 06:55:56,-54,7,00:25:00:FF:94:73,
84:78:8B:81:DC:C4,2016-02-27 06:55:51,2016-02-27 06:55:51,-48,3,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:55:47,2016-02-27 06:55:47,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
84:78:8B:81:DC:C4,2016-02-27 06:56:02,2016-02-27 06:56:02,-60,60,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:56:02,2016-02-27 06:56:11,-58,151,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:56:03,2016-02-27 06:56:11,-56,4,00:25:00:FF:94:73,
A0:B4:A5:72:A9:D4,2016-02-27 06:56:06,2016-02-27 06:56:06,-50,1,40:8B:07:23:86:B5,
A8:9F:BA:E2:CD:DE,2016-02-27 06:56:09,2016-02-27 06:56:09,-76,1,(not associated),
00:0E:58:E9:24:B5,2016-02-27 06:56:10,2016-02-27 06:56:10,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
90:B6:86:4C:F9:DD,2016-02-27 06:56:17,2016-02-27 06:56:26,-70,3,EC:1A:59:3B:91:66,
00:0E:58:E9:24:B5,2016-02-27 06:56:21,2016-02-27 06:56:25,-62,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
DE:16:1F:BC:9D:D2,2016-02-27 06:56:18,2016-02-27 06:56:26,-56,8,00:25:00:FF:94:73,
90:18:7C:7A:FF:F7,2016-02-27 06:56:21,2016-02-27 06:56:21,-54,1,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 06:56:17,2016-02-27 06:56:17,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
D8:30:62:54:8A:0C,2016-02-27 06:56:18,2016-02-27 06:56:18,-1,1,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 06:56:21,2016-02-27 06:56:26,-58,22,AA:66:7F:C5:EC:B0,
5C:B9:01:56:D6:73,2016-02-27 06:56:21,2016-02-27 06:56:21,-1,2,14:CC:20:C7:CE:FE,
92:12:70:C8:A3:A7,2016-02-27 06:56:23,2016-02-27 06:56:23,-74,1,(not associated),
84:78:8B:81:DC:C4,2016-02-27 06:56:24,2016-02-27 06:56:24,-1,4,40:8B:07:23:86:B5,
00:20:00:84:16:F2,2016-02-27 06:56:24,2016-02-27 06:56:24,-64,1,(not associated),
A0:39:F7:79:E5:3A,2016-02-27 06:56:25,2016-02-27 06:56:25,-66,1,(not associated),
F0:27:2D:68:20:AD,2016-02-27 06:56:25,2016-02-27 06:56:25,-1,2,90:C7:92:32:E7:60,
A0:39:F7:79:E5:3A,2016-02-27 06:56:35,2016-02-27 06:56:35,-68,1,(not associated),
90:B6:86:4C:F9:DD,2016-02-27 06:56:33,2016-02-27 06:56:33,-66,1,EC:1A:59:3B:91:66,
5C:AA:FD:46:39:DB,2016-02-27 06:56:37,2016-02-27 06:56:37,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
84:78:8B:81:DC:C4,2016-02-27 06:56:33,2016-02-27 06:56:33,-62,7,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:56:33,2016-02-27 06:56:41,-58,119,AA:66:7F:C5:EC:B0,
D8:30:62:54:8A:0C,2016-02-27 06:56:33,2016-02-27 06:56:33,-58,1,90:EF:68:05:51:D9,
DE:16:1F:BC:9D:D2,2016-02-27 06:56:33,2016-02-27 06:56:41,-56,7,00:25:00:FF:94:73,
00:20:00:84:16:F2,2016-02-27 06:56:38,2016-02-27 06:56:38,-68,1,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 06:56:48,2016-02-27 06:56:48,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 06:56:47,2016-02-27 06:56:56,-58,67,AA:66:7F:C5:EC:B0,
6C:AD:F8:28:07:EA,2016-02-27 06:56:51,2016-02-27 06:56:51,-60,62,C0:3F:0E:09:75:A4,
FC:FC:48:06:CD:E4,2016-02-27 06:56:50,2016-02-27 06:56:51,-56,22,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:56:48,2016-02-27 06:56:52,-54,6,00:25:00:FF:94:73,
1C:3E:84:77:17:93,2016-02-27 06:56:53,2016-02-27 06:56:53,-70,9,40:4A:03:DE:C0:D3,
5C:AA:FD:6D:10:D1,2016-02-27 06:56:54,2016-02-27 06:56:54,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
40:B8:9A:5C:E1:03,2016-02-27 06:56:55,2016-02-27 06:56:55,-68,2,(not associated),
90:B6:86:4C:F9:DD,2016-02-27 06:56:55,2016-02-27 06:56:55,-62,1,EC:1A:59:3B:91:66,
A0:39:F7:79:E5:3A,2016-02-27 06:56:55,2016-02-27 06:56:55,-64,1,(not associated),
B8:44:D9:76:83:EE,2016-02-27 06:57:03,2016-02-27 06:57:03,-76,1,22:86:8C:44:07:8E,
08:3D:88:AE:45:5F,2016-02-27 06:57:06,2016-02-27 06:57:06,-74,1,EC:1A:59:3B:91:66,
5C:AA:FD:46:39:DB,2016-02-27 06:57:03,2016-02-27 06:57:03,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 06:57:02,2016-02-27 06:57:11,-58,98,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 06:57:02,2016-02-27 06:57:10,-56,7,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 06:57:09,2016-02-27 06:57:09,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
00:20:00:84:16:F2,2016-02-27 06:57:09,2016-02-27 06:57:09,-58,2,(not associated),hnetwork-2-guest
90:B6:86:4C:F9:DD,2016-02-27 06:57:18,2016-02-27 06:57:18,-68,1,EC:1A:59:3B:91:66,
00:20:00:84:16:F2,2016-02-27 06:57:17,2016-02-27 06:57:17,-66,1,(not associated),
DE:16:1F:BC:9D:D2,2016-02-27 06:57:18,2016-02-27 06:57:26,-56,9,00:25:00:FF:94:73,
84:78:8B:81:DC:C4,2016-02-27 06:57:21,2016-02-27 06:57:22,-54,142,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:57:21,2016-02-27 06:57:21,-1,5,AA:66:7F:C5:EC:B0,
00:0E:58:E9:24:B5,2016-02-27 06:57:25,2016-02-27 06:57:25,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
34:4D:F7:1C:28:C4,2016-02-27 06:57:26,2016-02-27 06:57:26,-66,1,8E:04:FF:ED:A9:41,
6C:AD:F8:5F:EF:9D,2016-02-27 06:57:26,2016-02-27 06:57:26,-66,82,E8:3E:FC:9F:45:10,
40:B8:9A:5C:E1:03,2016-02-27 06:14:46,2016-02-27 06:14:47,-68,2,(not associated),
F4:7B:5E:32:91:FE,2016-02-27 06:14:42,2016-02-27 06:14:42,-66,1,(not associated),Deeznuts
6C:AD:F8:5F:EF:9D,2016-02-27 06:14:42,2016-02-27 06:14:43,-62,9,E8:3E:FC:9F:45:10,
6C:AD:F8:1B:99:41,2016-02-27 06:14:44,2016-02-27 06:14:50,-54,218,10:86:8C:44:07:8E,
D8:30:62:54:8A:0C,2016-02-27 06:14:47,2016-02-27 06:14:47,-58,1,90:EF:68:05:51:D9,
DE:16:1F:BC:9D:D2,2016-02-27 06:14:42,2016-02-27 06:14:51,-54,6,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:14:44,2016-02-27 06:14:50,-54,51,C0:3F:0E:09:75:A4,
D0:E1:40:9A:13:8E,2016-02-27 06:14:42,2016-02-27 06:14:50,-40,46,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D0,2016-02-27 06:14:42,2016-02-27 06:14:42,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D1,2016-02-27 06:14:49,2016-02-27 06:14:49,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
90:B6:86:4C:F9:DD,2016-02-27 06:57:36,2016-02-27 06:57:36,-68,2,EC:1A:59:3B:91:66,
00:0E:58:E9:24:B5,2016-02-27 06:57:36,2016-02-27 06:57:36,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 06:57:32,2016-02-27 06:57:41,-58,64,AA:66:7F:C5:EC:B0,
84:78:8B:81:DC:C4,2016-02-27 06:57:33,2016-02-27 06:57:40,-62,2,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:57:33,2016-02-27 06:57:41,-54,9,00:25:00:FF:94:73,
00:20:00:84:16:F2,2016-02-27 06:57:48,2016-02-27 06:57:48,-66,3,(not associated),hnetwork-2-guest
00:0E:58:E9:24:B5,2016-02-27 06:57:51,2016-02-27 06:57:55,-62,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
FC:FC:48:06:CD:E4,2016-02-27 06:57:51,2016-02-27 06:57:51,-62,1,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 06:57:52,2016-02-27 06:57:56,-58,234,AA:66:7F:C5:EC:B0,
84:78:8B:81:DC:C4,2016-02-27 06:57:48,2016-02-27 06:57:56,-58,19,40:8B:07:23:86:B5,
6C:AD:F8:28:07:EA,2016-02-27 06:57:48,2016-02-27 06:57:50,-52,6,C0:3F:0E:09:75:A4,64oz
A0:B4:A5:72:A9:D4,2016-02-27 06:57:47,2016-02-27 06:57:47,-1,1,40:8B:07:23:86:B5,
00:20:00:84:16:F2,2016-02-27 06:58:02,2016-02-27 06:58:02,-66,2,(not associated),hnetwork-2-guest
6C:AD:F8:28:07:EA,2016-02-27 06:58:03,2016-02-27 06:58:03,-60,3,C0:3F:0E:09:75:A4,
DE:16:1F:BC:9D:D2,2016-02-27 06:58:03,2016-02-27 06:58:11,-56,10,00:25:00:FF:94:73,
F0:27:2D:68:20:AD,2016-02-27 06:58:22,2016-02-27 06:58:22,-70,1,(not associated),HOME-E762
08:3D:88:02:7C:E6,2016-02-27 06:58:22,2016-02-27 06:58:22,-64,2,(not associated),iptime
90:B6:86:4C:F9:DD,2016-02-27 06:58:18,2016-02-27 06:58:18,-62,1,EC:1A:59:3B:91:66,
F0:4F:7C:9F:C8:0D,2016-02-27 06:58:17,2016-02-27 06:58:18,-58,26,AA:66:7F:C5:EC:B0,
1C:99:4C:2F:B8:6C,2016-02-27 06:58:18,2016-02-27 06:58:18,-54,2,C0:3F:0E:09:75:A4,
90:18:7C:7A:FF:F7,2016-02-27 06:58:21,2016-02-27 06:58:21,-54,4,C0:3F:0E:09:75:A4,
DE:16:1F:BC:9D:D2,2016-02-27 06:58:18,2016-02-27 06:58:26,-56,6,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 06:58:21,2016-02-27 06:58:25,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
84:78:8B:81:DC:C4,2016-02-27 06:58:26,2016-02-27 06:58:26,-56,7,40:8B:07:23:86:B5,
84:78:8B:81:DC:C4,2016-02-27 06:58:33,2016-02-27 06:58:41,-54,55,40:8B:07:23:86:B5,
00:0E:58:E9:24:B5,2016-02-27 06:58:36,2016-02-27 06:58:36,-60,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
DE:16:1F:BC:9D:D2,2016-02-27 06:58:33,2016-02-27 06:58:41,-56,5,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 06:58:36,2016-02-27 06:58:36,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
FC:C2:DE:C7:D8:32,2016-02-27 06:58:48,2016-02-27 06:58:48,-62,1,90:EF:68:05:51:D9,
DE:16:1F:BC:9D:D2,2016-02-27 06:58:48,2016-02-27 06:58:56,-56,12,00:25:00:FF:94:73,
84:78:8B:81:DC:C4,2016-02-27 06:58:52,2016-02-27 06:58:56,-58,47,40:8B:07:23:86:B5,
6C:AD:F8:28:07:EA,2016-02-27 06:58:52,2016-02-27 06:58:52,-52,4,(not associated),64oz
5C:AA:FD:6D:10:D1,2016-02-27 06:58:51,2016-02-27 06:58:55,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
5C:B9:01:56:D6:73,2016-02-27 06:58:48,2016-02-27 06:58:48,-1,2,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 06:58:48,2016-02-27 06:58:48,-1,1,14:CC:20:C7:CE:FE,
